,respondent_id,h1n1_vaccine,seasonal_vaccine
3362,30069,0.963145223701748,0.8696798849283554
3363,30070,0.9471830557430455,0.8399813999836225
3364,30071,0.12257546726248392,0.0814422026186602
3365,30072,0.8818370978906197,0.08747167889064
3366,30073,0.9040040840999046,0.31196924787532665
3367,30074,0.44271741716333257,0.06700110341251975
3368,30075,0.7418483831483709,0.5149630425266019
3369,30076,0.9289145991580907,0.9400944488439034
3370,30077,0.7969230456150794,0.23778073475193606
3371,30078,0.911389869587776,0.6501090680921151
3372,30079,0.863641632616707,0.7234928541763934
3373,30080,0.6396606343449607,0.05315682221408302
3374,30081,0.21345113909046354,0.12026314848115405
3375,30082,0.8266377589772644,0.1892946396592633
3376,30083,0.8723882802007232,0.5585636091847516
3377,30084,0.7019192264654186,0.3839573467385726
3378,30085,0.9502981626990394,0.945529224936409
3379,30086,0.9473332463747626,0.9074110799413275
3380,30087,0.7622111280979262,0.5372296135449635
3381,30088,0.8769771566291888,0.6993046371145009
3382,30089,0.9077831411134452,0.8309635951927926
3383,30090,0.9388251326430247,0.9075025716414816
3384,30091,0.20089021826364906,0.06316409822624003
3385,30092,0.9851610776221335,0.9769392380753725
3386,30093,0.61569829013961,0.2900033600084896
3387,30094,0.9332061687018491,0.05679075074087436
3388,30095,0.8563841315084076,0.6034688891700171
3389,30096,0.8895849692636403,0.6947555084277812
3390,30097,0.6330183300992825,0.26258021444824564
3391,30098,0.8774919182375542,0.7258745716839856
3392,30099,0.9623586258126496,0.8071983370005326
3393,30100,0.9456218195950665,0.8318921219956223
3394,30101,0.9563426746440286,0.9635426242330495
3395,30102,0.8683853738147819,0.6748971249381921
3396,30103,0.5750142149236832,0.5138096943352639
3397,30104,0.22619393339388005,0.2731632849939647
3398,30105,0.9841109789031285,0.7016588810189185
3399,30106,0.466731455149314,0.20875649046896516
3400,30107,0.574254917593038,0.24924740292663117
3401,30108,0.7534350949947085,0.6614675779313861
3402,30109,0.9771320692063559,0.9844655232092218
3403,30110,0.7864325892387419,0.03632514494343253
3404,30111,0.8590358767453703,0.10766614380991679
3405,30112,0.8063483280595921,0.8589717066574206
3406,30113,0.9648479716157453,0.2166040223766681
3407,30114,0.8629712567362992,0.41037458311301933
3408,30115,0.24204186282776152,0.05324100680753052
3409,30116,0.8564752120916572,0.4826305101249925
3410,30117,0.8872689728958545,0.8315959056355313
3411,30118,0.8138242449329107,0.7973495171816796
3412,30119,0.8728218110141148,0.745960089536496
3413,30120,0.6167255592576109,0.11375732572649166
3414,30121,0.941989270399296,0.4448533539485612
3415,30122,0.9852053783173688,0.8977015909369306
3416,30123,0.7574527045597308,0.7612296332564455
3417,30124,0.4547679351220444,0.3036444624987289
3418,30125,0.8494847613635623,0.7728918667016687
3419,30126,0.9855621714832105,0.8824293725386555
3420,30127,0.7599536614123487,0.44656769002223884
3421,30128,0.4285204370704667,0.34966376495651696
3422,30129,0.7166344058044161,0.09017793113342232
3423,30130,0.8432753626680833,0.6200577595567496
3424,30131,0.8849058869898566,0.3850083874838246
3425,30132,0.9362729107893797,0.9245387430126584
3426,30133,0.9716171892651277,0.9232635401303779
3427,30134,0.9227166764935638,0.0473403969809959
3428,30135,0.7555502061993342,0.4642067967682435
3429,30136,0.9295065054128545,0.6473505654238221
3430,30137,0.9216836212786961,0.7337427227220549
3431,30138,0.8784992578577058,0.514078663753156
3432,30139,0.6613075513195299,0.3029807803105682
3433,30140,0.9880897743350706,0.9187256038429087
3434,30141,0.9055923816963236,0.7619537902893893
3435,30142,0.3052306029803441,0.07251237264271737
3436,30143,0.9245008143806331,0.6312383563278177
3437,30144,0.3699614826873989,0.1642524165833653
3438,30145,0.8708370873337107,0.3130326558261628
3439,30146,0.9745009643162507,0.8813827252808935
3440,30147,0.7474362561109575,0.3425408045631716
3441,30148,0.9101418978400369,0.6197650290014993
3442,30149,0.8509847390683118,0.7516562922169875
3443,30150,0.1841069919215248,0.15421173548620215
3444,30151,0.08427657064077265,0.05053554361204993
3445,30152,0.8150538876390248,0.848961996118101
3446,30153,0.9059054869726814,0.05501116029295783
3447,30154,0.7851236479226815,0.034802807773205546
3448,30155,0.4902549697012124,0.26334577973176165
3449,30156,0.7510359251930495,0.3656606677367137
3450,30157,0.38974665402453257,0.5227723488826375
3451,30158,0.4506016815549778,0.14026724565244053
3452,30159,0.7329201869472919,0.7268628558358128
3453,30160,0.25887765105944005,0.018442956445209102
3454,30161,0.9093515946642978,0.7090047485781827
3455,30162,0.8807656894771771,0.46618470802596246
3456,30163,0.9423529954078917,0.8304432471480716
3457,30164,0.1048297942726536,0.06720594054215911
3458,30165,0.9008174611837226,0.8051152034205948
3459,30166,0.9232366407765004,0.08572715147341892
3460,30167,0.9228549273042717,0.795323768713538
3461,30168,0.8805927989479081,0.9170013973147451
3462,30169,0.9739285814103174,0.9684984784023134
3463,30170,0.7003833454569408,0.9815250994803524
3464,30171,0.9552184858762706,0.9667943089040679
3465,30172,0.30847179137438263,0.2230521656122424
3466,30173,0.723036918603716,0.15499694820502197
3467,30174,0.5433615284102322,0.14918969327261267
3468,30175,0.7964568813667863,0.7484851947812388
3469,30176,0.8228306817047254,0.18426016266782974
3470,30177,0.791823863027668,0.13157006060566678
3471,30178,0.9422045698446565,0.7327291074093225
3472,30179,0.9100667008969592,0.8529230407548037
3473,30180,0.8194805999851772,0.46295934928058957
3474,30181,0.8685426172791624,0.14257688625111442
3475,30182,0.27626131845366275,0.08661208227925665
3476,30183,0.19603867884213733,0.1067981582124451
3477,30184,0.8794632808202462,0.5051477402044642
3478,30185,0.86747529965941,0.3325364404648081
3479,30186,0.8597273501703111,0.5044396676791755
3480,30187,0.7831910855016191,0.5256780210899255
3481,30188,0.36556154273294816,0.06291907991383927
3482,30189,0.987974490025607,0.9849473624830951
3483,30190,0.9604486235234289,0.7898143305013848
3484,30191,0.9561714979223995,0.727950433609071
3485,30192,0.9568622913187407,0.6736118360273191
3486,30193,0.8252492432531315,0.6991290906216288
3487,30194,0.9358658878787901,0.8433168811272844
3488,30195,0.8572658192621208,0.45874508861876306
3489,30196,0.23424590905757992,0.22254876647744337
3490,30197,0.661238786982977,0.2533841750398097
3491,30198,0.8854092509928491,0.29002202135375943
3492,30199,0.793061018680939,0.8280397486646149
3493,30200,0.42209218985564634,0.11909069659714189
3494,30201,0.9455542919065492,0.7204453462320421
3495,30202,0.8921020323235833,0.7272241926528191
3496,30203,0.2461424425413975,0.4091906525183383
3497,30204,0.8504861473045922,0.7738869679257125
3498,30205,0.9606937967521291,0.9338710055481749
3499,30206,0.8281102365458808,0.49000448233879146
3500,30207,0.49047416800833565,0.11474601831014208
3501,30208,0.8752053233645359,0.6222911893324582
3502,30209,0.9720079079862223,0.9208550204690786
3503,30210,0.9204680747858043,0.21329135604148808
3504,30211,0.9926075808154113,0.9505025067344456
3505,30212,0.9168094116616197,0.557523859097556
3506,30213,0.8797040270316618,0.0919128581635138
3507,30214,0.955168432927312,0.5428267211152034
3508,30215,0.8036665644517605,0.6032870040542344
3509,30216,0.5435440241272682,0.3277152104978277
3510,30217,0.1375226808172353,0.09371134334845721
3511,30218,0.9428134536438584,0.8687889287005681
3512,30219,0.9350932619411578,0.2726108002639245
3513,30220,0.9262435187331477,0.026128201899369374
3514,30221,0.9363501524643447,0.7847893959531473
3515,30222,0.9486637654202191,0.9506623327363278
3516,30223,0.2609001801283126,0.14460469566329048
3517,30224,0.8488057511405767,0.477751346873563
3518,30225,0.9897469427256766,0.9786781539627918
3519,30226,0.8087040552863278,0.06997541930603368
3520,30227,0.8651022302247967,0.16231334505517592
3521,30228,0.9302366887899075,0.7701515363653335
3522,30229,0.8712927397451519,0.35080951120216064
3523,30230,0.8445874011227974,0.6368489028742929
3524,30231,0.9511002978650712,0.5640018682686513
3525,30232,0.9808931253052403,0.6834614414849841
3526,30233,0.761747890291891,0.5750998608247042
3527,30234,0.8175803694115751,0.49809689853194017
3528,30235,0.8565523056996563,0.6600133655402549
3529,30236,0.637046752118358,0.15973601735514165
3530,30237,0.9226195631670668,0.20436228620622776
3531,30238,0.902458639639557,0.7352568633240386
3532,30239,0.8447007827116984,0.33749621776557515
3533,30240,0.922234738525527,0.11207602811514183
3534,30241,0.8431800906586746,0.14136612129307802
3535,30242,0.8049477231272979,0.4076236848949353
3536,30243,0.7595482925093545,0.29072155717472126
3537,30244,0.9511195874237094,0.7068730026774539
3538,30245,0.9643660662081894,0.42847002229062625
3539,30246,0.9705708374602001,0.10639536676049988
3540,30247,0.9450593525532602,0.6649795412586237
3541,30248,0.5208710918080223,0.12627658590796031
3542,30249,0.2768953949597034,0.03803521767258311
3543,30250,0.8737698521534505,0.7696074508826264
3544,30251,0.9205525011634554,0.09987149439178067
3545,30252,0.8379190436873936,0.3748109325792509
3546,30253,0.6756633671345652,0.06407513798000863
3547,30254,0.874046684860237,0.939370346274781
3548,30255,0.7617109982140016,0.9551416689519788
3549,30256,0.48651941197224846,0.430266512513797
3550,30257,0.9566104574442277,0.10689417441213866
3551,30258,0.6668640274441383,0.7686563428750562
3552,30259,0.9484745543536933,0.93480306450653
3553,30260,0.7538318356541964,0.46550164590511356
3554,30261,0.8671451230498692,0.18067981132955968
3555,30262,0.7463013953070292,0.3156646699734783
3556,30263,0.9612579189188757,0.7558565873788444
3557,30264,0.8677936806922724,0.5829801060657189
3558,30265,0.9640787382999303,0.5596756124408931
3559,30266,0.9896382495893035,0.952789387624773
3560,30267,0.9633283328037623,0.9389467296151641
3561,30268,0.8993522512180552,0.7416204021697566
3562,30269,0.9714699804024147,0.0637800463876631
3563,30270,0.9385519040716367,0.15137459688747779
3564,30271,0.9086501480682586,0.1288394717972674
3565,30272,0.9000295129645155,0.7629473221938974
3566,30273,0.3747376225295215,0.8307092901762583
3567,30274,0.30013911857005837,0.2744855559370024
3568,30275,0.9708203121303779,0.3918230169826239
3569,30276,0.9394291029571349,0.6839870926483586
3570,30277,0.9639829814785783,0.49204599575175767
3571,30278,0.9903927639482881,0.4995346425064695
3572,30279,0.7349255815283811,0.20703561622693234
3573,30280,0.2931124781615905,0.1410877577062043
3574,30281,0.9476888228984353,0.9631116903811354
3575,30282,0.9193762879290022,0.89405126393393
3576,30283,0.9099895571393588,0.7255331810807311
3577,30284,0.9529763226854352,0.7108618933371116
3578,30285,0.9633462816052762,0.34445966375408354
3579,30286,0.9563836934169726,0.7670398010501727
3580,30287,0.9159044661302056,0.7684161416903128
3581,30288,0.759372101078253,0.4007651497981637
3582,30289,0.8615264628179063,0.8261041001924445
3583,30290,0.9731329111148416,0.9499537925230994
3584,30291,0.9723365176055366,0.9234660721500816
3585,30292,0.6057493125815991,0.21013522871828194
3586,30293,0.8283703752203411,0.49093026389343575
3587,30294,0.3295653497290735,0.20242639611427693
3588,30295,0.9572154080170506,0.8871943729311212
3589,30296,0.6000105371100728,0.48160562669989915
3590,30297,0.9790161209219177,0.9262322129722258
3591,30298,0.9065573550544067,0.6090163088751865
3592,30299,0.9343132643760419,0.5339079575175092
3593,30300,0.5569114274054197,0.01935262378749547
3594,30301,0.718611658168547,0.5666233001288626
3595,30302,0.909023713463628,0.7759002296937667
3596,30303,0.014680363249255035,0.03389690111060606
3597,30304,0.9199672897541444,0.5352653117677301
3598,30305,0.9496220687376316,0.17686182930258199
3599,30306,0.7608201733737066,0.08918442493720435
3600,30307,0.2088438884953865,0.0206112991548989
3601,30308,0.8337254050443542,0.3312321535557511
3602,30309,0.9255449723024594,0.16162019347830736
3603,30310,0.28032122302879103,0.07929457589273192
3604,30311,0.9694199242038077,0.8973328024224235
3605,30312,0.7876084585652725,0.21670159818969748
3606,30313,0.9230489486664032,0.6607307795620876
3607,30314,0.9796820972627956,0.9315152846524353
3608,30315,0.9646832499779269,0.8941569980931761
3609,30316,0.6616289446541852,0.3051290322489991
3610,30317,0.848812202624757,0.16764600752037706
3611,30318,0.9052246113142286,0.38853346192710403
3612,30319,0.9545397885310561,0.13415173971716376
3613,30320,0.5883826167957302,0.31029695406279945
3614,30321,0.9402594343194224,0.8794885425071185
3615,30322,0.9531847822068482,0.8014463658153075
3616,30323,0.6475687072058591,0.5113899161354144
3617,30324,0.9264136218545281,0.7419708955383035
3618,30325,0.9975139100290495,0.9939568452873095
3619,30326,0.9651125349188716,0.8134899239323493
3620,30327,0.9008285566547551,0.06781936466740424
3621,30328,0.7423372004098829,0.17325616545565625
3622,30329,0.9735525879564237,0.9360263712641534
3623,30330,0.9343909914965447,0.884041116380093
3624,30331,0.8061488269673882,0.32510105494301944
3625,30332,0.9478058187857564,0.8542181358048242
3626,30333,0.9663835148723343,0.8378060843086235
3627,30334,0.8602444183213805,0.4727912833453908
3628,30335,0.41654098897503433,0.05250287373937346
3629,30336,0.9691053421608601,0.9312369314523358
3630,30337,0.1333673984420234,0.024174386014235383
3631,30338,0.6305492088923048,0.1986833807610494
3632,30339,0.5051171410525159,0.4719506673467372
3633,30340,0.8043524010698304,0.7280943895977168
3634,30341,0.12556660225671346,0.3924720320575681
3635,30342,0.556744647922653,0.35364303764858507
3636,30343,0.9053641215266004,0.5905957425083167
3637,30344,0.3191035568793148,0.4027839993004404
3638,30345,0.8831988102828038,0.9207547135565098
3639,30346,0.8207367088097668,0.5973872751583538
3640,30347,0.9098279295388878,0.6008120976802742
3641,30348,0.9115200542247046,0.7427656206175255
3642,30349,0.7508022570963077,0.33289428562059753
3643,30350,0.6319469040009371,0.6035997133547035
3644,30351,0.9014202665460379,0.7607904679158293
3645,30352,0.9305160069416184,0.7909427094896557
3646,30353,0.6149768617553774,0.8532344416899977
3647,30354,0.901188619258885,0.8553634958537315
3648,30355,0.962306943249921,0.902486757361276
3649,30356,0.9255408581111181,0.913608989714736
3650,30357,0.932119350042592,0.8563655115016646
3651,30358,0.2922461514537571,0.04291689504669982
3652,30359,0.9323557785083889,0.8366839583344897
3653,30360,0.45388651982017414,0.045596962198466984
3654,30361,0.9055650757124365,0.5770256017290545
3655,30362,0.84433366987048,0.6647859140627324
3656,30363,0.765255934452753,0.648710187584379
3657,30364,0.6799053354152912,0.23647472957186455
3658,30365,0.9747444303030321,0.15185298765985367
3659,30366,0.9249288743916779,0.6450973862401264
3660,30367,0.21177875733764417,0.10135449240095784
3661,30368,0.925310210069459,0.953224512409527
3662,30369,0.9250462582626349,0.9119807634081961
3663,30370,0.3297598148933383,0.08094695787212514
3664,30371,0.936489409622041,0.882213569567532
3665,30372,0.9416886042943313,0.9195377056209786
3666,30373,0.9524848542358998,0.9452919511755884
3667,30374,0.7196811055491986,0.413573543511368
3668,30375,0.9197848513486483,0.6511253660853491
3669,30376,0.7494214062759728,0.8362067562888814
3670,30377,0.9381341507996429,0.8598643338341804
3671,30378,0.25335816076553475,0.08722365640413099
3672,30379,0.5324915161003506,0.16599455325473955
3673,30380,0.9097207765134564,0.6497515942992029
3674,30381,0.9386122204359372,0.8784789975425257
3675,30382,0.5936588615437094,0.13585955538280348
3676,30383,0.7299534624509464,0.3776935235123845
3677,30384,0.8302677099357892,0.709300716305902
3678,30385,0.5973144609394299,0.5247555708166864
3679,30386,0.37272639922320805,0.31827708753797146
3680,30387,0.4583911991997708,0.04773179451078968
3681,30388,0.9735334089488,0.9705178739820625
3682,30389,0.6037474524762703,0.35002966472332675
3683,30390,0.9785973128909611,0.7804911192547084
3684,30391,0.24834966933648883,0.04580588544619568
3685,30392,0.4930938854369279,0.663596490603189
3686,30393,0.8535127908469756,0.7310270287557508
3687,30394,0.9027314531010726,0.9321319247942884
3688,30395,0.9132954906331068,0.9373736077355902
3689,30396,0.8266752852740606,0.8007775272689843
3690,30397,0.7332695216624768,0.8990962011551554
3691,30398,0.2774179223300751,0.0794452475659585
3692,30399,0.7942896628120113,0.8533719174721216
3693,30400,0.9366679863054181,0.5460404366035336
3694,30401,0.9574513056525901,0.7679516695283657
3695,30402,0.9596665982164247,0.38802433979825424
3696,30403,0.7423723932674495,0.18586302115746212
3697,30404,0.6263334844436912,0.20183840466701097
3698,30405,0.9520355666136464,0.9591719371315593
3699,30406,0.9280315075160581,0.6459418147343612
3700,30407,0.9336044643370154,0.7845617779372958
3701,30408,0.9179615131562341,0.7873468581623306
3702,30409,0.6494352037020346,0.3402461520963017
3703,30410,0.7294756963795657,0.31763219395852427
3704,30411,0.7716511103825386,0.27968296064946996
3705,30412,0.4364181395134009,0.5735759589618312
3706,30413,0.9592038333323613,0.9619284735188718
3707,30414,0.990142563456945,0.9675199681730632
3708,30415,0.685563623097355,0.1584231933195589
3709,30416,0.9047134976457544,0.8604526857313809
3710,30417,0.917849182967692,0.6398330635163203
3711,30418,0.9691153783036652,0.8605521429091774
3712,30419,0.9297962438974222,0.6721410804409118
3713,30420,0.9398337716958424,0.6011821417066726
3714,30421,0.5704120632006988,0.6387999986618527
3715,30422,0.9472862193747906,0.8035070573953438
3716,30423,0.9490924830777026,0.2713458551168786
3717,30424,0.9754753143801728,0.930187992072703
3718,30425,0.16650482374745224,0.042977795523251205
3719,30426,0.24471931844156902,0.04266708524165452
3720,30427,0.2577848000889865,0.14131223892707412
3721,30428,0.8140579596519277,0.09443095083478481
3722,30429,0.8463661960598794,0.24674159718100108
3723,30430,0.8788526246477656,0.17851035476306631
3724,30431,0.97665087290398,0.8774802410034189
3725,30432,0.6954277835574222,0.4928072859950172
3726,30433,0.7707596179080858,0.9299010000565087
3727,30434,0.961621890416806,0.5369734090232129
3728,30435,0.8662324901064835,0.7733435829832948
3729,30436,0.8230113875943057,0.7226960089808575
3730,30437,0.38011451113532446,0.2158080117707062
3731,30438,0.8762478977398249,0.6864195125729928
3732,30439,0.8693764235129029,0.6141472474888534
3733,30440,0.5026557019347306,0.3880777351017387
3734,30441,0.5642051047025827,0.5461038371609511
3735,30442,0.5043210581410295,0.5593918287801345
3736,30443,0.9255293646178663,0.47991512871528064
3737,30444,0.9306021315887921,0.8478364430240785
3738,30445,0.8794285185979823,0.3388346881802231
3739,30446,0.9533295869564333,0.8788253530123538
3740,30447,0.9377701514495281,0.24591347988560275
3741,30448,0.916423592474265,0.6850717268019848
3742,30449,0.8655220146409054,0.5026423592753986
3743,30450,0.6580055012162978,0.2858337886586837
3744,30451,0.7440119905636913,0.6411947446943371
3745,30452,0.884903621564353,0.6148441298211416
3746,30453,0.8950230479387019,0.7499945856063375
3747,30454,0.8228848585165662,0.48113459358416955
3748,30455,0.48334109359378397,0.6138996819010165
3749,30456,0.6359428154409498,0.6269694915812494
3750,30457,0.9686276212471926,0.9639297458935426
3751,30458,0.8393280252806797,0.44807769649870877
3752,30459,0.9561255232995574,0.9136564440357594
3753,30460,0.6228698017711141,0.27807370595828096
3754,30461,0.7369131266489071,0.21652953119834883
3755,30462,0.9810965705240897,0.8076417438279944
3756,30463,0.931775803987547,0.7000235986944473
3757,30464,0.7687605564202671,0.38324455816451897
3758,30465,0.8746719356261055,0.3932629321642297
3759,30466,0.9235930560881529,0.7541238175852418
3760,30467,0.8683605983265262,0.9073553701737528
3761,30468,0.9434040525508365,0.8304542674148262
3762,30469,0.8963001303911199,0.7950235031734971
3763,30470,0.9572721894100188,0.9573595654569419
3764,30471,0.4636056733905436,0.16858928838115383
3765,30472,0.9659745350860507,0.9580819020616316
3766,30473,0.9023112182152759,0.8226375288257757
3767,30474,0.7110247054663905,0.5525031337970667
3768,30475,0.9466160156255062,0.9233654861378189
3769,30476,0.9198559909753962,0.6684059464391761
3770,30477,0.9201981507208437,0.5792311796294052
3771,30478,0.7298920917690999,0.30733925987745214
3772,30479,0.07089561254353982,0.02422516069519709
3773,30480,0.901356234341676,0.46671388148293524
3774,30481,0.9072830617103109,0.3903965587523166
3775,30482,0.8619549767565238,0.3882844602429061
3776,30483,0.9542004106279842,0.7139653485151092
3777,30484,0.9913724149673043,0.5682280731180551
3778,30485,0.927116173192011,0.1614061103189962
3779,30486,0.9736621545412637,0.23002688955650863
3780,30487,0.5427911649475957,0.12854406462359724
3781,30488,0.7653257882906924,0.3581841388790209
3782,30489,0.511503738779327,0.6687059337914936
3783,30490,0.603659849256065,0.2455054558837545
3784,30491,0.685802700910924,0.3680549496062202
3785,30492,0.8954698519233905,0.631411612340871
3786,30493,0.7798411153886635,0.3712665077364893
3787,30494,0.9295539103796742,0.9279591280960385
3788,30495,0.8086338425040189,0.5782123446410199
3789,30496,0.9062276602164514,0.6503435020731263
3790,30497,0.8818766726635802,0.3041677687336204
3791,30498,0.8001415291744991,0.6576106122882531
3792,30499,0.4872855780368843,0.06595822252767725
3793,30500,0.9572009043751425,0.9724325713758593
3794,30501,0.8059803550422014,0.24934312263433545
3795,30502,0.7587147826819729,0.3626080135639469
3796,30503,0.8669181605266595,0.6539890962822843
3797,30504,0.4701382719038416,0.2308835783233123
3798,30505,0.7439946764237588,0.7233242972711569
3799,30506,0.7837823971055538,0.13858239875961098
3800,30507,0.5393203495236921,0.6273334107502252
3801,30508,0.2774869689622832,0.13313562119626
3802,30509,0.6513371809385046,0.25006781703562564
3803,30510,0.9940796716392803,0.9152725490486076
3804,30511,0.48877399367737384,0.8276334624975924
3805,30512,0.9801820203030631,0.8913641108724127
3806,30513,0.958169370854584,0.8356877304160181
3807,30514,0.2746210117061223,0.5159906461624428
3808,30515,0.547682637034764,0.5227350557997631
3809,30516,0.9854471011812256,0.6720200954458446
3810,30517,0.9505295327326171,0.8238670238417971
3811,30518,0.8359836017941944,0.5963373259188756
3812,30519,0.7336456714813946,0.29094150794551177
3813,30520,0.941901340834544,0.8136981980609136
3814,30521,0.9848972498601568,0.985869832010119
3815,30522,0.19527906789180005,0.11166639409272994
3816,30523,0.39242747787998744,0.0724731320801576
3817,30524,0.9749000034652467,0.7688991529451122
3818,30525,0.19315253968447343,0.07175908480518689
3819,30526,0.8334030692357854,0.7002009298542544
3820,30527,0.5365219669709814,0.8267621444022112
3821,30528,0.8915697145534713,0.2809645270983395
3822,30529,0.5962644925557141,0.40348524584062284
3823,30530,0.9454248406256497,0.5658843592835197
3824,30531,0.7395231945389732,0.3760082024144905
3825,30532,0.9481895081273811,0.8836584207448862
3826,30533,0.9469544059606648,0.8821547255952435
3827,30534,0.5487304202562295,0.04724472983014982
3828,30535,0.9616600139413007,0.9563474239379979
3829,30536,0.337952685741046,0.1114717301013004
3830,30537,0.9464388242008551,0.38162852070064834
3831,30538,0.981403957538341,0.8977047801356417
3832,30539,0.7892309255298727,0.15742819921613138
3833,30540,0.8558103044753527,0.37843536313167947
3834,30541,0.29216085768573463,0.24544903936298712
3835,30542,0.48462791319507337,0.6966813139632526
3836,30543,0.2869179359587716,0.094106466599297
3837,30544,0.9368517849609878,0.8737473882024481
3838,30545,0.8924935759115523,0.8251815096767864
3839,30546,0.7462152669159798,0.026018900406784895
3840,30547,0.9545776813144985,0.30754539537017167
3841,30548,0.9253792063499624,0.0957482165556317
3842,30549,0.8471138091150421,0.32356344136661064
3843,30550,0.9180385288702436,0.8201055475739076
3844,30551,0.9754012260379945,0.27616941554608554
3845,30552,0.7684254944246101,0.05103263206731745
3846,30553,0.9264628814053605,0.7213884460949351
3847,30554,0.95470796903462,0.7889061521667496
3848,30555,0.9940343782266804,0.9894712207135209
3849,30556,0.8308124975570692,0.5328943688008643
3850,30557,0.8665769595537279,0.2813506335263106
3851,30558,0.9001128267605141,0.06904506028001012
3852,30559,0.6159794207387994,0.31731123908515246
3853,30560,0.9604935946206379,0.9345777241991072
3854,30561,0.78504904822923,0.5347420453600827
3855,30562,0.8941557432271918,0.7850764926193067
3856,30563,0.7610351137307179,0.06817852390019086
3857,30564,0.8793970780325443,0.16844033816769377
3858,30565,0.9900959141564726,0.9693163157428225
3859,30566,0.6479800939474449,0.7827157978109317
3860,30567,0.5924852864579722,0.1348747323979359
3861,30568,0.41417566614749024,0.14681175796196033
3862,30569,0.8739846810217892,0.7537374556496422
3863,30570,0.9429922693836207,0.6132491633761112
3864,30571,0.873608639887551,0.0460144640492518
3865,30572,0.9108447175180208,0.581303023541423
3866,30573,0.9520229794107566,0.6857688057481255
3867,30574,0.9886960472906492,0.9171564597442485
3868,30575,0.9378137855313738,0.724557425772237
3869,30576,0.9127416490615416,0.857041929395421
3870,30577,0.842648202750654,0.7035788553971956
3871,30578,0.8133148812632646,0.7262033090147991
3872,30579,0.7302740778344523,0.6515407932269868
3873,30580,0.9320119590899759,0.8527071831611415
3874,30581,0.9170277514162458,0.1951693036304467
3875,30582,0.936629463837012,0.7810401793661982
3876,30583,0.8870301412557637,0.6835806340240278
3877,30584,0.9560339611730881,0.7435847580547164
3878,30585,0.8364226490455482,0.044555334508216915
3879,30586,0.46848857014324385,0.8341418401853216
3880,30587,0.5655297068336159,0.1533809069597759
3881,30588,0.8611209460742335,0.5375914774807956
3882,30589,0.8013447949830648,0.7512694817086927
3883,30590,0.891341414338965,0.6673277344586938
3884,30591,0.9330621641235723,0.6007434937553432
3885,30592,0.4113400356922482,0.0802517416298354
3886,30593,0.9732299659930315,0.9748470984234573
3887,30594,0.9509180883841466,0.7622584826421013
3888,30595,0.9002425193900863,0.9582120007507919
3889,30596,0.9288387613150475,0.19384033788507216
3890,30597,0.964521450388256,0.9216129896917418
3891,30598,0.9723862625180234,0.7220472345622077
3892,30599,0.9529150898564388,0.9885568817552165
3893,30600,0.5375853590832171,0.47722695225794165
3894,30601,0.841605718045902,0.1341671030435766
3895,30602,0.9202413997406396,0.2921240559341107
3896,30603,0.8784753649228322,0.7260911176594795
3897,30604,0.8928874458905572,0.8031248848463645
3898,30605,0.9450789884426728,0.8407618827361638
3899,30606,0.9277871073118523,0.8005498397281889
3900,30607,0.9293350997347137,0.639543085985421
3901,30608,0.9244898838014761,0.946434872458056
3902,30609,0.3978554717959438,0.07080011937122888
3903,30610,0.8926177366829681,0.7638506568505079
3904,30611,0.9882637121182847,0.9295412648356441
3905,30612,0.9257544414235425,0.8810345843575695
3906,30613,0.48995482573272475,0.24540602947665535
3907,30614,0.8127835840323522,0.24479660250879254
3908,30615,0.9511667694231841,0.8593177949977824
3909,30616,0.9097695871827978,0.859161357002328
3910,30617,0.7405313384541301,0.6369024656046981
3911,30618,0.6667107759861242,0.2237634345921471
3912,30619,0.9716919974908196,0.9514846031822947
3913,30620,0.7895138789433561,0.11395906284149748
3914,30621,0.8628949179102656,0.586024321405217
3915,30622,0.9494805069293155,0.8304209542958256
3916,30623,0.9381819051873265,0.1824091472108067
3917,30624,0.9517160778150683,0.22841496784737148
3918,30625,0.9349603206109537,0.2750946157358136
3919,30626,0.8805498038053053,0.11296072137750324
3920,30627,0.6680111861528949,0.4807017094604189
3921,30628,0.8927427254692668,0.18864446711866611
3922,30629,0.9914283255133776,0.6153681813755283
3923,30630,0.8944586247292148,0.7764172764343951
3924,30631,0.9477301987836331,0.4945147323804805
3925,30632,0.9156392845160543,0.815667052421408
3926,30633,0.6096335557188505,0.0652121331389971
3927,30634,0.9720069248891205,0.9778196250311065
3928,30635,0.9729176157477423,0.9180558757252366
3929,30636,0.5140457882246571,0.7501326796692823
3930,30637,0.8911641800854858,0.7096916154637269
3931,30638,0.8029480350543949,0.17595871727661694
3932,30639,0.8130476387727413,0.6367870224298695
3933,30640,0.893692433986025,0.6840389016748815
3934,30641,0.8908106842131169,0.5303201665791242
3935,30642,0.9284993440397453,0.7579510724622154
3936,30643,0.19195911473227856,0.0557609360814213
3937,30644,0.9872476515443472,0.9570495142683546
3938,30645,0.8342386984065058,0.6103780392769755
3939,30646,0.8363948363168561,0.5895430697918598
3940,30647,0.11120783794059708,0.029727065862048208
3941,30648,0.9272349257311723,0.16873151632550287
3942,30649,0.8218867130256107,0.5464973460840746
3943,30650,0.993813804936328,0.9860175311828092
3944,30651,0.8501679098799306,0.15605161502624143
3945,30652,0.8910130939987527,0.49996184963584545
3946,30653,0.5495338568505452,0.49432154906373393
3947,30654,0.8965407214663796,0.534088567470683
